id;id_produto;n_serie;nm_fornecedor
368300;999959;6254229-0;ELLCA NOVA IGUAÇU 16/01
368301;999959;6240420-2;ELLCA NOVA IGUAÇU 16/01
368302;999958;1583077;ELLCA NOVA IGUAÇU 16/01
368303;999959;00630139;ELLCA NOVA IGUAÇU 16/01
368304;999958;747216;ELLCA NOVA IGUAÇU 16/01
368305;999959;6236335-2;ELLCA NOVA IGUAÇU 16/01
368306;999959;6251227-7;ELLCA NOVA IGUAÇU 16/01
368307;999959;6243084-0;ELLCA NOVA IGUAÇU 16/01
368308;999959;6254449-7;ELLCA NOVA IGUAÇU 16/01
368309;999958;3719389;ELLCA NOVA IGUAÇU 16/01
368310;999959;6232103-0;ELLCA NOVA IGUAÇU 16/01
368311;999959;6233742-4;ELLCA NOVA IGUAÇU 16/01
368312;999958;1583073;ELLCA NOVA IGUAÇU 16/01
368313;999958;18343341;ELLCA NOVA IGUAÇU 16/01
368314;999958;5124855-7;ELLCA NOVA IGUAÇU 16/01
368315;999958;4627519;ELLCA NOVA IGUAÇU 16/01
368316;999959;6253733-4;ELLCA NOVA IGUAÇU 16/01
368317;999959;6232566-3;ELLCA NOVA IGUAÇU 16/01
368318;999959;6227987-4;ELLCA NOVA IGUAÇU 16/01
368319;999959;6236714-5;ELLCA NOVA IGUAÇU 16/01
368320;999959;6242944-2;ELLCA NOVA IGUAÇU 16/01
368321;999959;6253732-6;ELLCA NOVA IGUAÇU 16/01
368322;999959;6246463-9;ELLCA NOVA IGUAÇU 16/01
368323;999959;9181479;ELLCA NOVA IGUAÇU 16/01
368324;999959;00623567;ELLCA NOVA IGUAÇU 16/01
368325;999959;6243561-2;ELLCA NOVA IGUAÇU 16/01
368326;999959;6235204-0;ELLCA NOVA IGUAÇU 16/01
368327;999959;6236800-1;ELLCA NOVA IGUAÇU 16/01
368328;999959;6230244-2;ELLCA NOVA IGUAÇU 16/01
368329;999959;6231297-9;ELLCA NOVA IGUAÇU 16/01
368330;999959;6240152-1;ELLCA NOVA IGUAÇU 16/01
368331;999959;6224758-1;ELLCA NOVA IGUAÇU 16/01
368332;999959;6223435-8;ELLCA NOVA IGUAÇU 16/01
368333;999959;6228887-3;ELLCA NOVA IGUAÇU 16/01
368334;999959;6227755-3;ELLCA NOVA IGUAÇU 16/01
368335;999959;6230806-8;ELLCA NOVA IGUAÇU 16/01
368336;999959;6243079-3;ELLCA NOVA IGUAÇU 16/01
368337;999959;6231401-7;ELLCA NOVA IGUAÇU 16/01
368338;999959;6226831-7;ELLCA NOVA IGUAÇU 16/01
368339;999959;6230339-2;ELLCA NOVA IGUAÇU 16/01
368340;999959;6253471-8;ELLCA NOVA IGUAÇU 16/01
368341;999959;6242837-3;ELLCA NOVA IGUAÇU 16/01
368342;999959;6228807-5;ELLCA NOVA IGUAÇU 16/01
368343;999959;6244055-1;ELLCA NOVA IGUAÇU 16/01
368344;999959;6243534-5;ELLCA NOVA IGUAÇU 16/01
368345;999959;6247893-1;ELLCA NOVA IGUAÇU 16/01
368346;999959;6251511-0;ELLCA NOVA IGUAÇU 16/01
368347;999959;6247586-0;ELLCA NOVA IGUAÇU 16/01
368348;999959;6245872-8;ELLCA NOVA IGUAÇU 16/01
368349;999959;6243523-0;ELLCA NOVA IGUAÇU 16/01
368350;999959;6225445-6;ELLCA NOVA IGUAÇU 16/01
368351;999959;6223560-5;ELLCA NOVA IGUAÇU 16/01
368352;999959;6239716-8;ELLCA NOVA IGUAÇU 16/01
368353;999959;6239591-2;ELLCA NOVA IGUAÇU 16/01
368354;999959;6227749-9;ELLCA NOVA IGUAÇU 16/01
368355;999959;6237224-6;ELLCA NOVA IGUAÇU 16/01
368356;999959;6224698-4;ELLCA NOVA IGUAÇU 16/01
368357;999959;6245823-0;ELLCA NOVA IGUAÇU 16/01
368358;999959;6225585-1;ELLCA NOVA IGUAÇU 16/01
368359;999959;6241228-0;ELLCA NOVA IGUAÇU 16/01
368360;999959;6252307-4;ELLCA NOVA IGUAÇU 16/01
368361;999959;6245564-8;ELLCA NOVA IGUAÇU 16/01
368362;999959;6239551-3;ELLCA NOVA IGUAÇU 16/01
368363;999959;6244147-7;ELLCA NOVA IGUAÇU 16/01
368364;999959;6235774-3;ELLCA NOVA IGUAÇU 16/01
368365;999959;6232066-1;ELLCA NOVA IGUAÇU 16/01
368366;999959;6223069-7;ELLCA NOVA IGUAÇU 16/01
368367;999959;6919166;ELLCA NOVA IGUAÇU 16/01
368368;999959;6233283-0;ELLCA NOVA IGUAÇU 16/01
368369;999959;6247523-1;ELLCA NOVA IGUAÇU 16/01
368370;999959;6236987-3;ELLCA NOVA IGUAÇU 16/01
368371;999959;6240867-4;ELLCA NOVA IGUAÇU 16/01
368372;999959;6773388;ELLCA NOVA IGUAÇU 16/01
368373;999959;6233450-6;ELLCA NOVA IGUAÇU 16/01
368374;999959;6232754-2;ELLCA NOVA IGUAÇU 16/01
368375;999959;6236907-5;ELLCA NOVA IGUAÇU 16/01
368376;999959;6251475-0;ELLCA NOVA IGUAÇU 16/01
368377;999959;6253010-0;ELLCA NOVA IGUAÇU 16/01
368378;999959;6243277-0;ELLCA NOVA IGUAÇU 16/01
368379;999959;6245128-6;ELLCA NOVA IGUAÇU 16/01
368380;999959;6251281-1;ELLCA NOVA IGUAÇU 16/01
368381;999959;6232424-1;ELLCA NOVA IGUAÇU 16/01
368382;999959;6238210-1;ELLCA NOVA IGUAÇU 16/01
368383;999959;6250906-3;ELLCA NOVA IGUAÇU 16/01
368384;999959;6238294-2;ELLCA NOVA IGUAÇU 16/01
368385;999959;6227415-5;ELLCA NOVA IGUAÇU 16/01
368386;999959;6228501-7;ELLCA NOVA IGUAÇU 16/01
368387;999959;6252177-2;ELLCA NOVA IGUAÇU 16/01
368388;999959;6243562-0;ELLCA NOVA IGUAÇU 16/01
368389;999959;6241481-0;ELLCA NOVA IGUAÇU 16/01
368390;999959;6254743-7;ELLCA NOVA IGUAÇU 16/01
368391;999959;6234219-3;ELLCA NOVA IGUAÇU 16/01
368392;999959;6244088-8;ELLCA NOVA IGUAÇU 16/01
368393;999959;6255231-7;ELLCA NOVA IGUAÇU 16/01
368394;999959;6254876-0;ELLCA NOVA IGUAÇU 16/01
368395;999959;6236725-0;ELLCA NOVA IGUAÇU 16/01
368396;999959;6246408-6;ELLCA NOVA IGUAÇU 16/01
368397;999959;6237063-4;ELLCA NOVA IGUAÇU 16/01
368398;999959;6230308-2;ELLCA NOVA IGUAÇU 16/01
368399;999959;6246692-5;ELLCA NOVA IGUAÇU 16/01
368400;999959;6242727-0;ELLCA NOVA IGUAÇU 16/01
368401;999959;6919312;ELLCA NOVA IGUAÇU 16/01
368402;999959;6230338-4;ELLCA NOVA IGUAÇU 16/01
368403;999959;6230822-0;ELLCA NOVA IGUAÇU 16/01
368404;999959;6226539-3;ELLCA NOVA IGUAÇU 16/01
368405;999959;6255449-2;ELLCA NOVA IGUAÇU 16/01
368406;999959;6243718-6;ELLCA NOVA IGUAÇU 16/01
368407;999959;6230357-0;ELLCA NOVA IGUAÇU 16/01
368408;999959;6252531-0;ELLCA NOVA IGUAÇU 16/01
368409;999959;6255364-0;ELLCA NOVA IGUAÇU 16/01
368410;999959;6252643-0;ELLCA NOVA IGUAÇU 16/01
368411;999959;6232586-8;ELLCA NOVA IGUAÇU 16/01
368412;999959;6252426-7;ELLCA NOVA IGUAÇU 16/01
368413;999959;6251128-9;ELLCA NOVA IGUAÇU 16/01
368414;999959;6225550-9;ELLCA NOVA IGUAÇU 16/01
368415;999959;6237967-4;ELLCA NOVA IGUAÇU 16/01
368416;999959;6243440-3;ELLCA NOVA IGUAÇU 16/01
368417;999959;6244495-6;ELLCA NOVA IGUAÇU 16/01
368418;999959;6241805-0;ELLCA NOVA IGUAÇU 16/01
368419;999959;6240198-0;ELLCA NOVA IGUAÇU 16/01
368420;999959;6244079-9;ELLCA NOVA IGUAÇU 16/01
368421;999959;6232046-7;ELLCA NOVA IGUAÇU 16/01
368422;999959;6919519;ELLCA NOVA IGUAÇU 16/01
368423;999959;6242548-0;ELLCA NOVA IGUAÇU 16/01
368424;999959;6251780-5;ELLCA NOVA IGUAÇU 16/01
368425;999959;6224693-3;ELLCA NOVA IGUAÇU 16/01
368426;999959;6235100-1;ELLCA NOVA IGUAÇU 16/01
368427;999959;6242390-8;ELLCA NOVA IGUAÇU 16/01
368428;999959;6243524-8;ELLCA NOVA IGUAÇU 16/01
368429;999959;6241110-1;ELLCA NOVA IGUAÇU 16/01
368430;999959;6254847-6;ELLCA NOVA IGUAÇU 16/01
368431;999959;6252964-1;ELLCA NOVA IGUAÇU 16/01
368432;999959;6237632-2;ELLCA NOVA IGUAÇU 16/01
368433;999959;6235979-7;ELLCA NOVA IGUAÇU 16/01
368434;999959;6226763-9;ELLCA NOVA IGUAÇU 16/01
368435;999959;6226103-7;ELLCA NOVA IGUAÇU 16/01
368436;999959;6919552;ELLCA NOVA IGUAÇU 16/01
368437;999959;6253403-3;ELLCA NOVA IGUAÇU 16/01
368438;999959;6239288-3;ELLCA NOVA IGUAÇU 16/01
368439;999959;6228557-2;ELLCA NOVA IGUAÇU 16/01
368440;999959;6238450-3;ELLCA NOVA IGUAÇU 16/01
368441;999959;6238289-6;ELLCA NOVA IGUAÇU 16/01
368442;999959;6254374-1;ELLCA NOVA IGUAÇU 16/01
368443;999959;6255075-6;ELLCA NOVA IGUAÇU 16/01
368444;999959;6223367-0;ELLCA NOVA IGUAÇU 16/01
368445;999959;7189864;ELLCA NOVA IGUAÇU 16/01
368446;999959;6242536-6;ELLCA NOVA IGUAÇU 16/01
368447;999959;6245546-0;ELLCA NOVA IGUAÇU 16/01
368448;999959;6233453-0;ELLCA NOVA IGUAÇU 16/01
368449;999959;6237699-3;ELLCA NOVA IGUAÇU 16/01
368450;999959;6230672-3;ELLCA NOVA IGUAÇU 16/01
368451;999959;6245108-1;ELLCA NOVA IGUAÇU 16/01
368452;999959;6238024-9;ELLCA NOVA IGUAÇU 16/01
368453;999959;6236428-6;ELLCA NOVA IGUAÇU 16/01
368454;999959;6919142;ELLCA NOVA IGUAÇU 16/01
368455;999959;6239471-1;ELLCA NOVA IGUAÇU 16/01
368456;999959;6236797-8;ELLCA NOVA IGUAÇU 16/01
368457;999959;6237846-5;ELLCA NOVA IGUAÇU 16/01
368458;999959;00622880;ELLCA NOVA IGUAÇU 16/01
368459;999959;6243094-7;ELLCA NOVA IGUAÇU 16/01
368460;999959;6235533-3;ELLCA NOVA IGUAÇU 16/01
368461;999959;6251100-9;ELLCA NOVA IGUAÇU 16/01
368462;999959;6234394-7;ELLCA NOVA IGUAÇU 16/01
368463;999959;6237129-0;ELLCA NOVA IGUAÇU 16/01
368464;999959;6226415-0;ELLCA NOVA IGUAÇU 16/01
368465;999959;00622407;ELLCA NOVA IGUAÇU 16/01
368466;999959;6244652-5;ELLCA NOVA IGUAÇU 16/01
368467;999959;6229535-7;ELLCA NOVA IGUAÇU 16/01
368468;999959;6223419-6;ELLCA NOVA IGUAÇU 16/01
368469;999959;6239213-1;ELLCA NOVA IGUAÇU 16/01
368470;999959;00642986;ELLCA NOVA IGUAÇU 16/01
368471;999959;6247504-5;ELLCA NOVA IGUAÇU 16/01
368472;999959;6227838-0;ELLCA NOVA IGUAÇU 16/01
368473;999959;6245279-7;ELLCA NOVA IGUAÇU 16/01
368474;999959;6235306-3;ELLCA NOVA IGUAÇU 16/01
368475;999959;6234693-8;ELLCA NOVA IGUAÇU 16/01
368476;999959;6243096-3;ELLCA NOVA IGUAÇU 16/01
368477;999959;6237900-3;ELLCA NOVA IGUAÇU 16/01
368478;999959;6226332-3;ELLCA NOVA IGUAÇU 16/01
368479;999959;6242545-5;ELLCA NOVA IGUAÇU 16/01
368480;999959;6252244-2;ELLCA NOVA IGUAÇU 16/01
368481;999959;6240471-7;ELLCA NOVA IGUAÇU 16/01
368482;999959;6919546;ELLCA NOVA IGUAÇU 16/01
368483;999959;6238283-7;ELLCA NOVA IGUAÇU 16/01
368484;999959;6236724-2;ELLCA NOVA IGUAÇU 16/01
368485;999959;6236959-8;ELLCA NOVA IGUAÇU 16/01
368486;999959;6232676-7;ELLCA NOVA IGUAÇU 16/01
368487;999959;6238264-0;ELLCA NOVA IGUAÇU 16/01
368488;999958;620179;ELLCA NOVA IGUAÇU 16/01
368489;999958;64090;ELLCA NOVA IGUAÇU 16/01
368490;999958;623567;ELLCA NOVA IGUAÇU 16/01
368491;999958;642111;ELLCA NOVA IGUAÇU 16/01
368492;999959;6938690;ELLCA NOVA IGUAÇU 16/01
368493;999959;6243565-5;ELLCA NOVA IGUAÇU 16/01
368494;999959;6230640-5;ELLCA NOVA IGUAÇU 16/01
368495;999959;6237298-0;ELLCA NOVA IGUAÇU 16/01
368496;999959;6238980-7;ELLCA NOVA IGUAÇU 16/01
368497;999959;6232422-5;ELLCA NOVA IGUAÇU 16/01
368498;999959;6233837;ELLCA NOVA IGUAÇU 16/01
368499;999959;6245442-0;ELLCA NOVA IGUAÇU 16/01
368500;999959;6919316;ELLCA NOVA IGUAÇU 16/01
368501;999959;6227916-5;ELLCA NOVA IGUAÇU 16/01
368502;999959;6239799-0;ELLCA NOVA IGUAÇU 16/01
368503;999959;6238095-8;ELLCA NOVA IGUAÇU 16/01
368504;999959;11015015;COLETA SEM REFERÊNCIA 16/01
368505;999959;10986473;COLETA SEM REFERÊNCIA 16/01
368506;999959;10463318;COLETA SEM REFERÊNCIA 16/01
368507;999959;10866750;COLETA SEM REFERÊNCIA 16/01
368508;999959;9426019;COLETA SEM REFERÊNCIA 16/01
368509;999959;9288563;COLETA SEM REFERÊNCIA 16/01
368510;999959;9360221;COLETA SEM REFERÊNCIA 16/01
368511;999959;10456575;COLETA SEM REFERÊNCIA 16/01
368512;999959;10333348;COLETA SEM REFERÊNCIA 16/01
368513;999959;10300502;COLETA SEM REFERÊNCIA 16/01
368514;999959;9501829;COLETA SEM REFERÊNCIA 16/01
368515;999959;9889005;COLETA SEM REFERÊNCIA 16/01
368516;999959;11115448;COLETA SEM REFERÊNCIA 16/01
368517;999959;6536875;COLETA SEM REFERÊNCIA 16/01
368518;999959;9166682;COLETA SEM REFERÊNCIA 16/01
368519;999959;10619702;COLETA SEM REFERÊNCIA 16/01
368520;999959;11107019;COLETA SEM REFERÊNCIA 16/01
368521;999959;9380266;COLETA SEM REFERÊNCIA 16/01
368522;999959;7288070;COLETA SEM REFERÊNCIA 16/01
368523;999959;10762674;COLETA SEM REFERÊNCIA 16/01
368524;999959;10110625;COLETA SEM REFERÊNCIA 16/01
368525;999959;9272908;COLETA SEM REFERÊNCIA 16/01
368526;999959;6601970;COLETA SEM REFERÊNCIA 16/01
368527;999959;9023030;COLETA SEM REFERÊNCIA 16/01
368528;999959;9126489;COLETA SEM REFERÊNCIA 16/01
368529;999959;8808331;COLETA SEM REFERÊNCIA 16/01
368530;999959;6362048-1;COLETA SEM REFERÊNCIA 16/01
368531;999959;6667541;COLETA SEM REFERÊNCIA 16/01
368532;999959;9854157;COLETA SEM REFERÊNCIA 16/01
368533;999959;7726368;COLETA SEM REFERÊNCIA 16/01
368534;999959;10891319;COLETA SEM REFERÊNCIA 16/01
368535;999959;7288154;COLETA SEM REFERÊNCIA 16/01
368536;999959;6789893;COLETA SEM REFERÊNCIA 16/01
368537;999959;9744621;COLETA SEM REFERÊNCIA 16/01
368538;999959;9276925;COLETA SEM REFERÊNCIA 16/01
368539;999959;10424428;COLETA SEM REFERÊNCIA 16/01
368540;999959;10845499;COLETA SEM REFERÊNCIA 16/01
368541;999959;86599691;COLETA SEM REFERÊNCIA 16/01
368542;999959;9425177;COLETA SEM REFERÊNCIA 16/01
368543;999959;10487252;COLETA SEM REFERÊNCIA 16/01
368544;999959;10919251;COLETA SEM REFERÊNCIA 16/01
368545;999959;8019188;COLETA SEM REFERÊNCIA 16/01
368546;999959;10895872;COLETA SEM REFERÊNCIA 16/01
368547;999959;10890789;COLETA SEM REFERÊNCIA 16/01
368548;999959;9830931;COLETA SEM REFERÊNCIA 16/01
368549;999959;9239718;COLETA SEM REFERÊNCIA 16/01
368550;999959;90509048;COLETA SEM REFERÊNCIA 16/01
368551;999959;10635681;COLETA SEM REFERÊNCIA 16/01
368552;999959;10619850;COLETA SEM REFERÊNCIA 16/01
368553;999959;10482183;COLETA SEM REFERÊNCIA 16/01
368554;999959;8328321-8;COLETA SEM REFERÊNCIA 16/01
368555;999959;10658508;COLETA SEM REFERÊNCIA 16/01
368556;999959;6620033;COLETA SEM REFERÊNCIA 16/01
368557;999959;10652736;COLETA SEM REFERÊNCIA 16/01
368558;999959;10640383;COLETA SEM REFERÊNCIA 16/01
368559;999959;11055297;COLETA SEM REFERÊNCIA 16/01
368560;999959;9283414;COLETA SEM REFERÊNCIA 16/01
368561;999959;10045106;COLETA SEM REFERÊNCIA 16/01
368562;999959;11105383;COLETA SEM REFERÊNCIA 16/01
368563;999959;10038948;COLETA SEM REFERÊNCIA 16/01
368564;999959;11111065;COLETA SEM REFERÊNCIA 16/01
368565;999959;10887418;COLETA SEM REFERÊNCIA 16/01
368566;999959;10633147;COLETA SEM REFERÊNCIA 16/01
368567;999959;6685698;COLETA SEM REFERÊNCIA 16/01
368568;999959;6661068;COLETA SEM REFERÊNCIA 16/01
368569;999959;10226175;COLETA SEM REFERÊNCIA 16/01
368570;999959;10975279;COLETA SEM REFERÊNCIA 16/01
368571;999959;6537124;COLETA SEM REFERÊNCIA 16/01
368572;999959;10854360;COLETA SEM REFERÊNCIA 16/01
368573;999959;9741235;COLETA SEM REFERÊNCIA 16/01
368574;999959;10408999;COLETA SEM REFERÊNCIA 16/01
368575;999959;9849265;COLETA SEM REFERÊNCIA 16/01
368576;999959;10642058;COLETA SEM REFERÊNCIA 16/01
368577;999959;93422440;COLETA SEM REFERÊNCIA 16/01
368578;999959;90000625;COLETA SEM REFERÊNCIA 16/01
368579;999959;8823562;COLETA SEM REFERÊNCIA 16/01
368580;999959;7925886;COLETA SEM REFERÊNCIA 16/01
368581;999959;9918825;COLETA SEM REFERÊNCIA 16/01
368582;999959;93403666;COLETA SEM REFERÊNCIA 16/01
368583;999959;7926241;COLETA SEM REFERÊNCIA 16/01
368584;999959;9613949;COLETA SEM REFERÊNCIA 16/01
368585;999959;7941029;COLETA SEM REFERÊNCIA 16/01
368586;999959;9751417;COLETA SEM REFERÊNCIA 16/01
368587;999959;10653364;COLETA SEM REFERÊNCIA 16/01
368588;999959;11030852;COLETA SEM REFERÊNCIA 16/01
368589;999959;9987165;COLETA SEM REFERÊNCIA 16/01
368590;999959;10594652;COLETA SEM REFERÊNCIA 16/01
368591;999959;10896041;COLETA SEM REFERÊNCIA 16/01
368592;999959;10890719;COLETA SEM REFERÊNCIA 16/01
368593;999959;9983771;COLETA SEM REFERÊNCIA 16/01
368594;999959;11201284;COLETA SEM REFERÊNCIA 16/01
368595;999959;10475107;COLETA SEM REFERÊNCIA 16/01
368596;999959;7819915;COLETA SEM REFERÊNCIA 16/01
368597;999959;9063273;COLETA SEM REFERÊNCIA 16/01
368598;999959;9380218;COLETA SEM REFERÊNCIA 16/01
368599;999959;8824068;COLETA SEM REFERÊNCIA 16/01
368600;999959;8824055;COLETA SEM REFERÊNCIA 16/01
368601;999959;8825196;COLETA SEM REFERÊNCIA 16/01
368602;999959;82079552;COLETA SEM REFERÊNCIA 16/01
368603;999959;9486184;COLETA SEM REFERÊNCIA 16/01
368604;999959;88128164;COLETA SEM REFERÊNCIA 16/01
368605;999959;8827096;COLETA SEM REFERÊNCIA 16/01
368606;999959;8352236;COLETA SEM REFERÊNCIA 16/01
368607;999959;74320637;COLETA SEM REFERÊNCIA 16/01
368608;999959;9820947;COLETA SEM REFERÊNCIA 16/01
368609;999959;7943634;COLETA SEM REFERÊNCIA 16/01
368610;999959;9869207;COLETA SEM REFERÊNCIA 16/01
368611;999959;7941003;COLETA SEM REFERÊNCIA 16/01
368612;999959;6697499;COLETA SEM REFERÊNCIA 16/01
368613;999959;9693459;COLETA SEM REFERÊNCIA 16/01
368614;999959;10944311;COLETA SEM REFERÊNCIA 16/01
368615;999959;9641201;COLETA SEM REFERÊNCIA 16/01
368616;999959;9641195;COLETA SEM REFERÊNCIA 16/01
368617;999959;9687701;COLETA SEM REFERÊNCIA 16/01
368618;999959;88762971;COLETA SEM REFERÊNCIA 16/01
368619;999959;9779561;COLETA SEM REFERÊNCIA 16/01
368620;999959;10885334;COLETA SEM REFERÊNCIA 16/01
368621;999959;9833828;COLETA SEM REFERÊNCIA 16/01
368622;999959;7938530;COLETA SEM REFERÊNCIA 16/01
368623;999959;10426652;COLETA SEM REFERÊNCIA 16/01
368624;999959;10317450;COLETA SEM REFERÊNCIA 16/01
368625;999959;9640085;COLETA SEM REFERÊNCIA 16/01
368626;999959;77884141;COLETA SEM REFERÊNCIA 16/01
368627;999959;9918404;COLETA SEM REFERÊNCIA 16/01
368628;999959;8521747;COLETA SEM REFERÊNCIA 16/01
368629;999959;90596552;COLETA SEM REFERÊNCIA 16/01
368630;999959;10486790;COLETA SEM REFERÊNCIA 16/01
368631;999959;7940272;COLETA SEM REFERÊNCIA 16/01
368632;999959;10760421;COLETA SEM REFERÊNCIA 16/01
368633;999959;8826301;COLETA SEM REFERÊNCIA 16/01
368634;999959;8828190;COLETA SEM REFERÊNCIA 16/01
368635;999959;9139437;COLETA SEM REFERÊNCIA 16/01
368636;999959;10983790;COLETA SEM REFERÊNCIA 16/01
368637;999959;8826948;COLETA SEM REFERÊNCIA 16/01
368638;999959;63906309;COLETA SEM REFERÊNCIA 16/01
368639;999959;7940214;COLETA SEM REFERÊNCIA 16/01
368640;999959;9484614;COLETA SEM REFERÊNCIA 16/01
368641;999959;9854160;COLETA SEM REFERÊNCIA 16/01
368642;999959;8826120;COLETA SEM REFERÊNCIA 16/01
368643;999959;8825495;COLETA SEM REFERÊNCIA 16/01
368644;999959;9573852;COLETA SEM REFERÊNCIA 16/01
368645;999959;8827458;COLETA SEM REFERÊNCIA 16/01
368646;999959;10891524;COLETA SEM REFERÊNCIA 16/01
368647;999959;93414901;COLETA SEM REFERÊNCIA 16/01
368648;999959;9125755;COLETA SEM REFERÊNCIA 16/01
368649;999959;67317120;COLETA SEM REFERÊNCIA 16/01
368650;999959;8828352;COLETA SEM REFERÊNCIA 16/01
368651;999959;10782678;COLETA SEM REFERÊNCIA 16/01
368652;999959;10616218;COLETA SEM REFERÊNCIA 16/01
368653;999959;8826151;COLETA SEM REFERÊNCIA 16/01
368654;999959;9696689;COLETA SEM REFERÊNCIA 16/01
368655;999959;9517324;COLETA SEM REFERÊNCIA 16/01
368656;999959;10627773;COLETA SEM REFERÊNCIA 16/01
368657;999959;10151229;COLETA SEM REFERÊNCIA 16/01
368658;999959;9922366;COLETA SEM REFERÊNCIA 16/01
368659;999959;8824144;COLETA SEM REFERÊNCIA 16/01
368660;999959;7940212;COLETA SEM REFERÊNCIA 16/01
368661;999959;8308091;COLETA SEM REFERÊNCIA 16/01
368662;999959;8826742;COLETA SEM REFERÊNCIA 16/01
368663;999959;11020753;COLETA SEM REFERÊNCIA 16/01
368664;999959;10687561;COLETA SEM REFERÊNCIA 16/01
368665;999959;10649307;COLETA SEM REFERÊNCIA 16/01
368666;999959;10885301;COLETA SEM REFERÊNCIA 16/01
368667;999959;93424566;COLETA SEM REFERÊNCIA 16/01
368668;999959;9696760;COLETA SEM REFERÊNCIA 16/01
368669;999959;9167945;COLETA SEM REFERÊNCIA 16/01
368670;999959;64404137;COLETA SEM REFERÊNCIA 16/01
368671;999959;8805824;COLETA SEM REFERÊNCIA 16/01
368672;999959;8824341;COLETA SEM REFERÊNCIA 16/01
368673;999959;6548219;COLETA SEM REFERÊNCIA 16/01
368674;999959;10627776;COLETA SEM REFERÊNCIA 16/01
368675;999959;8824043;COLETA SEM REFERÊNCIA 16/01
368676;999959;10466459;COLETA SEM REFERÊNCIA 16/01
368677;999959;9692978;COLETA SEM REFERÊNCIA 16/01
368678;999959;10782674;COLETA SEM REFERÊNCIA 16/01
368679;999959;8828210;COLETA SEM REFERÊNCIA 16/01
368680;999959;10486809;COLETA SEM REFERÊNCIA 16/01
368681;999959;9766295;COLETA SEM REFERÊNCIA 16/01
368682;999959;10550315;COLETA SEM REFERÊNCIA 16/01
368683;999959;93369662;COLETA SEM REFERÊNCIA 16/01
368684;999959;93297777;COLETA SEM REFERÊNCIA 16/01
368685;999959;9640333;COLETA SEM REFERÊNCIA 16/01
368686;999959;8826950;COLETA SEM REFERÊNCIA 16/01
368687;999959;8824048;COLETA SEM REFERÊNCIA 16/01
368688;999959;8827970;COLETA SEM REFERÊNCIA 16/01
368689;999959;7820039;COLETA SEM REFERÊNCIA 16/01
368690;999959;7614041;COLETA SEM REFERÊNCIA 16/01
368691;999959;8824010;COLETA SEM REFERÊNCIA 16/01
368692;999959;9470418;COLETA SEM REFERÊNCIA 16/01
368693;999959;7821347;COLETA SEM REFERÊNCIA 16/01
368694;999959;92008241;COLETA SEM REFERÊNCIA 16/01
368695;999959;8825117;COLETA SEM REFERÊNCIA 16/01
368696;999959;10655893;COLETA SEM REFERÊNCIA 16/01
368697;999959;8828196;COLETA SEM REFERÊNCIA 16/01
368698;999959;7938646;COLETA SEM REFERÊNCIA 16/01
368699;999959;92008291;COLETA SEM REFERÊNCIA 16/01
368700;999959;9487042;COLETA SEM REFERÊNCIA 16/01
368701;999959;8827901;COLETA SEM REFERÊNCIA 16/01
368702;999959;9690348;COLETA SEM REFERÊNCIA 16/01
368703;999959;8828310;COLETA SEM REFERÊNCIA 16/01
368704;999959;93347901;COLETA SEM REFERÊNCIA 16/01
368705;999959;82662568;COLETA SEM REFERÊNCIA 16/01
368706;999959;8826247;COLETA SEM REFERÊNCIA 16/01
368707;999959;8824082;COLETA SEM REFERÊNCIA 16/01
368708;999959;63546345;COLETA SEM REFERÊNCIA 16/01
368709;999959;7819908;COLETA SEM REFERÊNCIA 16/01
368710;999959;9922748;COLETA SEM REFERÊNCIA 16/01
368711;999959;92008305;COLETA SEM REFERÊNCIA 16/01
368712;999959;9915194;COLETA SEM REFERÊNCIA 16/01
368713;999959;9920524;COLETA SEM REFERÊNCIA 16/01
368714;999959;93337957;COLETA SEM REFERÊNCIA 16/01
368715;999959;9574185;COLETA SEM REFERÊNCIA 16/01
368716;999959;9639603;COLETA SEM REFERÊNCIA 16/01
368717;999959;63542854;COLETA SEM REFERÊNCIA 16/01
368718;999959;93310536;COLETA SEM REFERÊNCIA 16/01
368719;999959;9922979;COLETA SEM REFERÊNCIA 16/01
368720;999959;9643273;COLETA SEM REFERÊNCIA 16/01
368721;999959;9919170;COLETA SEM REFERÊNCIA 16/01
368722;999959;66971861;COLETA SEM REFERÊNCIA 16/01
368723;999959;7938396;COLETA SEM REFERÊNCIA 16/01
368724;999959;7820742;COLETA SEM REFERÊNCIA 16/01
368725;999959;8825228;COLETA SEM REFERÊNCIA 16/01
368726;999959;8822744;COLETA SEM REFERÊNCIA 16/01
368727;999959;92464734;COLETA SEM REFERÊNCIA 16/01
368728;999959;9487358;COLETA SEM REFERÊNCIA 16/01
368729;999959;92008216;COLETA SEM REFERÊNCIA 16/01
368730;999959;88162559;COLETA SEM REFERÊNCIA 16/01
368731;999959;65986334;COLETA SEM REFERÊNCIA 16/01
368732;999959;8826924;COLETA SEM REFERÊNCIA 16/01
368733;999959;9489159;COLETA SEM REFERÊNCIA 16/01
368734;999959;9573811;COLETA SEM REFERÊNCIA 16/01
368735;999959;9440742;COLETA SEM REFERÊNCIA 16/01
368736;999959;8828147;COLETA SEM REFERÊNCIA 16/01
368737;999959;6929094-5;COLETA SEM REFERÊNCIA 16/01
368738;999959;93424795;COLETA SEM REFERÊNCIA 16/01
