Material	Texto breve material	Quantidade	Montante em MI	Doc.material	Item doc.material	Centro	Depósito	Tipo de movimento	Data de lançamento	Pedido	Qtd.  UM registro	Item	Data de entrada	Data do documento	Txt.tipo movimento	Nº reserva	Diagrama de rede	Nome do usuário
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-9	-0,09	490588948	2	11	015	905	11/07/2023		-9	0	11/07/2023	11/07/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-3	-0,03	490590381	1	11	015	905	11/07/2023		-3	0	11/07/2023	11/07/2023	SM para Alienação	0		2256196
999946	SUCATA VIDRO	-5.700	-57,00	490588683	2	11	015	905	11/07/2023		-5.700	0	11/07/2023	11/07/2023	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-3.260	-34,33	490588683	1	11	015	905	11/07/2023		-3.260	0	11/07/2023	11/07/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	490591611	1	11	015	905	12/07/2023		-3	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	490591418	1	11	015	905	12/07/2023		-3	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-31	-0,31	490591611	2	11	015	905	12/07/2023		-31	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-5	-0,05	490593008	2	11	015	905	12/07/2023		-5	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-10	-0,10	490591611	3	11	015	905	12/07/2023		-10	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-5	-0,05	490593008	3	11	015	905	12/07/2023		-5	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-12	-0,12	490593008	4	11	015	905	12/07/2023		-12	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-7	-0,07	490593008	5	11	015	905	12/07/2023		-7	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-1.865	-7,58	490592505	1	11	015	905	12/07/2023		-1.865	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
999736	SUCATA COBRE LIMPO	-380	-3,80	490593006	1	11	015	905	12/07/2023		-380	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
999737	SUCATA FIO/CABO COBRE NU	-100	-1,37	490592505	3	11	015	905	12/07/2023		-100	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-510	-5,60	490592505	2	11	015	905	12/07/2023		-510	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-90	-0,99	490593006	2	11	015	905	12/07/2023		-90	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-19	-0,19	490591839	1	11	015	905	12/07/2023		-19	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999909	SUCATA CARRETEL MADEIRA	-8.660	-86,43	490591903	1	11	015	905	12/07/2023		-8.660	0	12/07/2023	12/07/2023	SM para Alienação	0		2270199
999992	SUCATA FRAGMENTOS DE MADEIRA	-3.160	-31,53	490590915	1	11	015	905	12/07/2023		-3.160	0	12/07/2023	12/07/2023	SM para Alienação	0		2256196
